time,FSH_U_cntl,URBAN_AC_cntl,URBAN_HEAT_cntl,VENTILATION_cntl,WASTEHEAT_cntl,FGR_U_cntl,FSH_U_traffic,URBAN_AC_traffic,URBAN_HEAT_traffic,VENTILATION_traffic,WASTEHEAT_traffic,FGR_U_traffic,TRAFFICFLUX_traffic,TRAFFICFLUX_cntl,AHF_cntl,AHF_traffic,hour,minute,diurnal
2022-01-01 01:00:00,-26.170258,0.0,6.3376775,1.5059588,1.3005861,4.3058696,-24.011946,0.0,6.3376775,1.5059588,1.3005861,7.285527,8.433395,0,7.638263702392578,16.07166,1,0,01:00
2022-01-01 02:00:00,-32.742588,0.0,6.229676,1.2450737,1.2675356,2.2553153,-31.170126,0.0,6.210087,1.2450737,1.2675356,5.714578,8.427978,0,7.497211456298828,15.9056,2,0,02:00
2022-01-01 03:00:00,-43.70903,0.0,6.1776867,1.0943894,1.2459351,-6.4087677,-42.758736,0.0,6.1558228,1.0604119,1.2420174,-5.389267,4.2139816,0,7.423621654510498,11.611822,3,0,03:00
2022-01-01 04:00:00,-43.593456,0.0,6.3133464,1.0466652,1.2355373,-14.708106,-42.123547,0.0,6.298296,1.0101825,1.2311646,-14.268779,4.2139044,0,7.548883438110352,11.743364,4,0,04:00
2022-01-01 05:00:00,-42.983097,0.0,6.431928,1.324741,1.2626693,-16.88014,-41.499035,0.0,6.416971,1.3020604,1.2596592,-16.301218,4.2139044,0,7.694597244262695,11.890535,5,0,05:00
2022-01-01 06:00:00,-56.132786,0.0,6.4529653,1.5545973,1.2863857,-23.264875,-54.66242,0.0,6.436404,1.53422,1.2833942,-22.675617,4.2139215,0,7.73935079574585,11.93372,6,0,06:00
2022-01-01 07:00:00,-52.520573,0.0,6.496354,1.5956445,1.290593,-10.465946,-49.825825,0.0,6.4784627,1.5749795,1.2872808,-8.5015135,8.427809,0,7.786947250366211,16.193552,7,0,07:00
2022-01-01 08:00:00,-60.119293,0.0,6.394417,1.6556771,1.2992707,-4.1639986,-56.506535,0.0,6.3665276,1.6353273,1.2956926,-0.55444306,12.641713,0,7.693687438964844,20.303932,8,0,08:00
2022-01-01 09:00:00,-59.142788,0.0,6.329324,1.4419833,1.2788835,2.0866883,-54.63891,0.0,6.285439,1.4068358,1.2733055,7.090861,16.855618,0,7.6082072257995605,24.414362,9,0,09:00
2022-01-01 10:00:00,-39.11207,0.0,6.201029,1.2900019,1.2658647,31.352303,-34.199356,0.0,6.127102,1.2301958,1.2570878,37.856976,21.069523,0,7.466893672943115,28.453712,10,0,10:00
2022-01-01 11:00:00,-41.54865,0.0,5.9067,1.0357882,1.2402058,33.5393,-36.173008,0.0,5.822529,0.9280235,1.2254204,39.0801,21.069523,0,7.146905899047852,28.117472,11,0,11:00
2022-01-01 12:00:00,-34.877113,0.0,5.7465463,0.51735383,1.18134,30.792171,-26.837564,0.0,5.670393,0.39848885,1.1645057,36.411076,25.286268,0,6.927886009216309,32.121166,12,0,12:00
2022-01-01 13:00:00,-23.57429,0.0,5.6316123,0.28468528,1.1493093,31.697104,-14.659652,0.0,5.5534596,0.18798767,1.1340786,36.97969,25.296238,0,6.780921459197998,31.983776,13,0,13:00
2022-01-01 14:00:00,-45.910355,0.0,5.514076,0.18409112,1.1263225,-2.055784,-36.08787,0.0,5.4372015,0.092702195,1.1106919,2.3953657,25.285044,0,6.640398979187012,31.832937,14,0,14:00
2022-01-01 15:00:00,-48.26103,0.0,5.793567,0.12536566,1.1028153,-33.452007,-38.34101,0.0,5.7091155,0.04588679,1.0874404,-28.54666,25.283426,0,6.8963823318481445,32.079983,15,0,15:00
2022-01-01 16:00:00,-45.697506,0.0,6.173046,0.7838169,1.1587133,-47.104908,-34.74187,0.0,6.074588,0.70102566,1.1418232,-40.251923,29.497751,0,7.331759452819824,36.71416,16,0,16:00
2022-01-01 17:00:00,-45.511345,0.0,6.5366135,1.5878462,1.2346092,-53.602985,-34.748272,0.0,6.415223,1.4909546,1.2149175,-46.431187,29.497755,0,7.7712225914001465,37.127895,17,0,17:00
2022-01-01 18:00:00,-27.887861,0.0,6.893198,2.2995687,1.3073226,-37.238205,-16.668577,0.0,6.7518063,2.173728,1.2830447,-30.543724,29.49733,0,8.200520515441895,37.53218,18,0,18:00
2022-01-01 19:00:00,-34.476234,0.0,6.911578,2.9178529,1.3786397,-27.145844,-28.813883,0.0,6.6727614,2.769524,1.3503612,-20.144981,25.284397,0,8.290218353271484,33.307518,19,0,19:00
2022-01-01 20:00:00,-31.028294,0.0,7.0031433,2.8750825,1.3823156,-17.611082,-22.878736,0.0,6.7994766,2.5710092,1.3345523,-14.918929,21.079468,0,8.385458946228027,29.213497,20,0,20:00
2022-01-01 21:00:00,-30.02966,0.0,7.029822,2.913638,1.4006287,-9.932316,-22.798237,0.0,6.828787,2.6912696,1.3598953,-9.777538,16.86274,0,8.430450439453125,25.051422,21,0,21:00
2022-01-01 22:00:00,-27.721998,0.0,7.072535,2.8098614,1.4059644,-7.232044,-21.208912,0.0,6.863452,2.6113257,1.3657573,-6.551246,16.887295,0,8.478499412536621,25.116505,22,0,22:00
2022-01-01 23:00:00,-29.376148,0.0,7.1288385,2.728754,1.414507,-10.118612,-23.07689,0.0,6.92316,2.53657,1.3726903,-9.603784,16.89844,0,8.54334545135498,25.19429,23,0,23:00
2022-01-02 00:00:00,-23.662382,0.0,7.309936,2.6747591,1.4257678,-14.581405,-18.216644,0.0,7.115673,2.5090199,1.384632,-15.893077,12.657804,0,8.735703468322754,21.158108,0,0,00:00
2022-01-02 01:00:00,-22.535673,0.0,7.4253078,2.8453777,1.4619873,-15.299011,-20.280128,0.0,7.1987333,2.7184267,1.4231346,-16.924213,8.466648,0,8.88729476928711,17.088516,1,0,01:00
2022-01-02 02:00:00,-22.023533,0.0,7.5580525,2.9024596,1.4850615,-16.966858,-18.936474,0.0,7.354105,2.7354546,1.4397466,-18.985638,8.489362,0,9.043113708496094,17.283215,2,0,02:00
2022-01-02 03:00:00,-17.318247,0.0,7.7374325,2.9922242,1.5116105,-18.508232,-16.000933,0.0,7.5300236,2.8806336,1.470821,-21.516094,4.282782,0,9.249042510986328,13.283627,3,0,03:00
2022-01-02 04:00:00,-18.607788,0.0,7.86459,3.162281,1.5474865,-19.622414,-15.991414,0.0,7.687534,3.056806,1.5060047,-22.977234,4.2779245,0,9.412076950073242,13.471463,4,0,04:00
2022-01-02 05:00:00,-22.967552,0.0,7.9557695,3.2345123,1.572918,-20.992315,-20.430155,0.0,7.785723,3.1923656,1.5375067,-23.619282,4.2299647,0,9.528687477111816,13.553194,5,0,05:00
2022-01-02 06:00:00,-21.184801,0.0,8.132431,3.2382078,1.591154,-23.672642,-19.04439,0.0,7.9635973,3.2146153,1.5571446,-25.611515,4.2156453,0,9.72358512878418,13.736387,6,0,06:00
2022-01-02 07:00:00,-26.479895,0.0,8.188741,3.385493,1.6264863,-20.842419,-23.500206,0.0,8.018783,3.3679245,1.5927194,-20.828812,8.428253,0,9.815227508544922,18.039755,7,0,07:00
2022-01-02 08:00:00,-40.454548,0.0,8.332891,3.3189363,1.6377481,-36.56711,-36.401,0.0,8.162872,3.300808,1.6037565,-34.682545,12.642959,0,9.9706392288208,22.409588,8,0,08:00
2022-01-02 09:00:00,-42.388565,0.0,8.709475,3.3944824,1.6665782,-50.85912,-37.000607,0.0,8.537738,3.3760853,1.6325744,-47.56172,16.855618,0,10.376052856445312,27.025928,9,0,09:00
2022-01-02 10:00:00,-6.978885,0.0,8.924066,3.8617349,1.741895,-1.0964379,-1.3241377,0.0,8.724882,3.838825,1.7075477,3.9442286,21.070839,0,10.665960311889648,31.50327,10,0,10:00
2022-01-02 11:00:00,-12.515746,0.0,8.694816,4.0177393,1.7848132,10.759454,-8.815223,0.0,8.453994,3.9450195,1.7449765,15.6872635,21.090277,0,10.479628562927246,31.289248,11,0,11:00
2022-01-02 12:00:00,-10.838005,0.0,8.533451,3.394088,1.7389631,15.649483,-5.279252,0.0,8.294971,3.2483768,1.6907988,20.728495,25.333277,0,10.272414207458496,35.319046,12,0,12:00
2022-01-02 13:00:00,-24.602505,0.0,8.330011,2.935163,1.7066902,8.223036,-16.544237,0.0,8.121601,2.7960823,1.6589943,12.045807,25.575523,0,10.036701202392578,35.356117,13,0,13:00
2022-01-02 14:00:00,-31.547764,0.0,8.4418745,2.4580297,1.6660023,-16.56335,-22.487928,0.0,8.249832,2.3747084,1.6243203,-13.929072,25.355816,0,10.107876777648926,35.22997,14,0,14:00
2022-01-02 15:00:00,-38.569595,0.0,8.620912,2.5871673,1.6883749,-33.23946,-29.921566,0.0,8.423341,2.5354388,1.6499665,-30.210743,25.296946,0,10.309286117553711,35.370255,15,0,15:00
2022-01-02 16:00:00,-35.507393,0.0,8.900737,2.8509648,1.7241822,-37.767838,-25.728333,0.0,8.698085,2.7927654,1.6846682,-33.058506,29.497635,0,10.624918937683105,39.880386,16,0,16:00
2022-01-02 17:00:00,-40.955128,0.0,9.101861,3.2843666,1.7801473,-41.37773,-31.219501,0.0,8.886276,3.2211363,1.739617,-36.385574,29.49908,0,10.88200855255127,40.124973,17,0,17:00
2022-01-02 18:00:00,-34.361248,0.0,9.342948,3.5480537,1.8203722,-34.018208,-24.058355,0.0,9.121856,3.466068,1.7772552,-29.65218,29.610348,0,11.163320541381836,40.50946,18,0,18:00
2022-01-02 19:00:00,-30.21686,0.0,9.43691,3.8426604,1.8685895,-19.599876,-20.424017,0.0,9.2193575,3.755556,1.8243712,-17.957363,25.30552,0,11.305499076843262,36.349247,19,0,19:00
2022-01-02 20:00:00,-46.30569,0.0,9.3729515,3.8470533,1.8873818,-21.264105,-37.708755,0.0,9.154293,3.7707644,1.8438716,-21.22131,21.096397,0,11.260333061218262,32.094563,20,0,20:00
2022-01-02 21:00:00,-47.012623,0.0,9.517373,3.5534558,1.8745903,-23.970907,-39.300148,0.0,9.307342,3.4799035,1.8308587,-25.281689,16.857586,0,11.391963005065918,27.995787,21,0,21:00
2022-01-02 22:00:00,-49.932606,0.0,9.68184,3.6215682,1.9034746,-29.704023,-42.405903,0.0,9.475772,3.5677624,1.8614683,-30.499872,16.855816,0,11.585314750671387,28.193056,22,0,22:00
2022-01-02 23:00:00,-41.9205,0.0,9.9136095,3.7168553,1.936368,-26.689745,-34.5724,0.0,9.708975,3.6737244,1.8951544,-26.817247,16.864159,0,11.849977493286133,28.468288,23,0,23:00
2022-01-03 00:00:00,-48.022522,0.0,10.022327,3.9193637,1.9827218,-27.64426,-41.92617,0.0,9.818135,3.8815193,1.941795,-28.97767,12.6482115,0,12.005048751831055,24.408142,0,0,00:00
2022-01-03 01:00:00,-44.552162,0.0,10.191271,3.8948689,2.0044656,-25.496075,-39.728962,0.0,9.991006,3.8595533,1.963627,-28.067644,8.433015,0,12.195735931396484,20.387648,1,0,01:00
2022-01-03 02:00:00,-43.025753,0.0,10.3329315,3.9716308,2.0382543,-23.096802,-38.28623,0.0,10.1403055,3.943909,1.9982011,-25.317438,8.428645,0,12.371185302734375,20.567152,2,0,02:00
2022-01-03 03:00:00,-41.583992,0.0,10.45474,3.9962049,2.0665863,-20.864725,-38.194115,0.0,10.266972,3.981468,2.028061,-23.968464,4.2148347,0,12.521326065063477,16.509867,3,0,03:00
2022-01-03 04:00:00,-43.57864,0.0,10.561823,3.9854956,2.0909479,-21.716433,-40.22348,0.0,10.38296,3.9776468,2.0533943,-24.63261,4.2154717,0,12.65277099609375,16.651827,4,0,04:00
2022-01-03 05:00:00,-45.88941,0.0,10.69482,3.952195,2.1123645,-25.525555,-42.850807,0.0,10.5202875,3.957278,2.076592,-27.699177,4.2145066,0,12.807185173034668,16.811386,5,0,05:00
2022-01-03 06:00:00,-47.987206,0.0,10.852133,3.9713757,2.138964,-29.423595,-45.166035,0.0,10.680884,3.980065,2.1040576,-31.208164,4.2157426,0,12.991096496582031,17.000685,6,0,06:00
2022-01-03 07:00:00,-47.201775,0.0,10.999106,4.0361595,2.1704266,-28.489805,-43.534058,0.0,10.82826,4.045725,2.1361768,-28.350456,8.427895,0,13.169532775878906,21.392332,7,0,07:00
2022-01-03 08:00:00,-42.055027,0.0,11.209867,4.086408,2.1998212,-27.955584,-37.316555,0.0,11.037306,4.0909996,2.165652,-25.993029,12.641713,0,13.409687995910645,25.844671,8,0,08:00
2022-01-03 09:00:00,-45.216515,0.0,11.333619,4.2404194,2.2419734,-28.743141,-39.482403,0.0,11.152718,4.236151,2.207461,-25.226406,16.855793,0,13.575592041015625,30.215973,9,0,09:00
2022-01-03 10:00:00,-18.385643,0.0,11.420752,4.2313123,2.2667239,5.1874185,-12.53801,0.0,11.209091,4.206848,2.2305436,10.701025,21.070305,0,13.687475204467773,34.50994,10,0,10:00
2022-01-03 11:00:00,-14.271686,0.0,11.191008,4.165293,2.2841504,22.728634,-7.864336,0.0,10.976266,4.0824747,2.2418182,27.01217,21.071323,0,13.475157737731934,34.289406,11,0,11:00
2022-01-03 12:00:00,-11.942336,0.0,10.953972,3.5678122,2.2382014,24.204079,-5.2037673,0.0,10.719333,3.4776382,2.1952531,29.488346,25.299147,0,13.19217300415039,38.213734,12,0,12:00
2022-01-03 13:00:00,-23.30923,0.0,10.707756,3.0196824,2.1907945,12.999526,-13.48105,0.0,10.503786,2.8941298,2.1438665,17.203495,25.397512,0,12.898550033569336,38.045166,13,0,13:00
2022-01-03 14:00:00,-35.96158,0.0,10.7334585,2.5349817,2.141551,-15.387578,-25.560625,0.0,10.539231,2.4649308,2.1007571,-12.62781,25.285307,0,12.875009536743164,37.925293,14,0,14:00
2022-01-03 15:00:00,-42.78861,0.0,10.93936,2.5992656,2.1466918,-36.917778,-32.365902,0.0,10.743079,2.5477057,2.1078463,-33.64949,25.284492,0,13.086051940917969,38.135418,15,0,15:00
2022-01-03 16:00:00,-45.360775,0.0,11.188136,3.0113995,2.187872,-47.21677,-34.53599,0.0,10.976396,2.9585037,2.1486158,-41.69108,29.497753,0,13.376008033752441,42.622765,16,0,16:00
2022-01-03 17:00:00,-36.30755,0.0,11.492481,3.485391,2.2376273,-44.246555,-26.407223,0.0,11.252676,3.4084356,2.1952791,-37.93053,29.497755,0,13.730108261108398,42.94571,17,0,17:00
2022-01-03 18:00:00,-35.140694,0.0,11.727944,4.011393,2.2984962,-44.209698,-25.69828,0.0,11.464041,3.8894625,2.2505352,-38.027184,29.498259,0,14.026440620422363,43.212833,18,0,18:00
2022-01-03 19:00:00,-23.335346,0.0,12.016763,4.35918,2.345589,-37.42131,-16.980055,0.0,11.70282,4.2010837,2.2928083,-32.239407,25.285736,0,14.362351417541504,39.281364,19,0,19:00
2022-01-03 20:00:00,-12.159765,0.0,12.335927,4.7423644,2.4033525,-37.488853,-17.738222,0.0,11.834509,4.505053,2.340564,-31.447613,21.07654,0,14.739279747009277,35.251614,20,0,20:00
2022-01-03 21:00:00,-5.2165914,0.0,12.554424,5.1340938,2.4671855,-29.980812,-6.989488,0.0,12.065023,4.581546,2.3669019,-25.370745,16.88031,0,15.021610260009766,31.312235,21,0,21:00
2022-01-03 22:00:00,-2.9854555,0.0,12.672149,5.308514,2.5108848,-22.69381,-4.810835,0.0,12.15846,4.802547,2.4130046,-18.82999,16.872091,0,15.183032989501953,31.443556,22,0,22:00
2022-01-03 23:00:00,-0.42376497,0.0,12.768056,5.2836623,2.5344298,-17.643784,1.6074283,0.0,12.281048,4.762531,2.431692,-13.217849,16.882061,0,15.302485466003418,31.5948,23,0,23:00
2022-01-04 00:00:00,-2.0082233,0.0,12.8423815,5.2105494,2.5536113,-19.266895,-0.049526725,0.0,12.327164,4.769462,2.4562097,-14.619791,12.695335,0,15.395992279052734,27.478708,0,0,00:00
2022-01-04 01:00:00,-8.000441,0.0,12.930069,5.105938,2.5684762,-25.376978,-3.7740722,0.0,12.55913,4.6501307,2.4654326,-32.769104,8.487844,0,15.498544692993164,23.512407,1,0,01:00
2022-01-04 02:00:00,4.7606993,0.0,13.488201,5.0285387,2.5860138,-45.41524,13.045545,0.0,13.196974,4.86263,2.5118258,-52.753643,8.487368,0,16.074214935302734,24.196167,2,0,02:00
2022-01-04 03:00:00,20.024742,0.0,14.160923,5.774534,2.6976402,-62.935654,25.89135,0.0,13.874028,5.774188,2.6393948,-69.04282,4.2250385,0,16.858562469482422,20.738462,3,0,03:00
2022-01-04 04:00:00,13.6394,0.0,14.558516,6.6934175,2.8321846,-68.415146,18.55966,0.0,14.275836,6.7172866,2.7748058,-73.33784,4.214866,0,17.39069938659668,21.265509,4,0,04:00
2022-01-04 05:00:00,-0.62369746,0.0,14.913441,7.0946918,2.911703,-79.7994,3.4369886,0.0,14.631321,7.1352057,2.8551672,-83.165665,4.2139215,0,17.825143814086914,21.700409,5,0,05:00
2022-01-04 06:00:00,-5.4432673,0.0,15.429582,7.390357,2.9826882,-98.31097,-1.8475664,0.0,15.151129,7.4338627,2.9262643,-100.79468,4.2139044,0,18.412269592285156,22.291298,6,0,06:00
2022-01-04 07:00:00,-0.26988748,0.0,15.999909,7.916635,3.0859163,-107.22584,4.289997,0.0,15.726754,7.9627852,3.0302258,-107.52049,8.427809,0,19.085824966430664,27.18479,7,0,07:00
2022-01-04 08:00:00,-4.0974693,0.0,16.52549,8.482361,3.1999817,-97.40157,1.826248,0.0,16.25513,8.52983,3.1453507,-96.25631,12.641713,0,19.72547149658203,32.042194,8,0,08:00
2022-01-04 09:00:00,-8.782064,0.0,17.009623,8.894077,3.305098,-87.2274,-2.13864,0.0,16.735342,8.935771,3.2510262,-83.5726,16.855618,0,20.314720153808594,36.841988,9,0,09:00
2022-01-04 10:00:00,27.937859,0.0,17.384005,9.176735,3.4019246,-1.8240463,32.111115,0.0,17.026213,9.199762,3.3470683,10.010297,21.069523,0,20.78592872619629,41.442802,10,0,10:00
2022-01-04 11:00:00,27.272987,0.0,17.058655,9.235003,3.476801,31.953358,33.32024,0.0,16.653126,9.10072,3.4052424,39.277733,21.069523,0,20.53545570373535,41.12789,11,0,11:00
2022-01-04 12:00:00,28.521154,0.0,16.658785,8.07517,3.4117308,23.75064,27.982925,0.0,16.140743,7.852636,3.3306253,27.757492,25.283426,0,20.070514678955078,44.754795,12,0,12:00
2022-01-04 13:00:00,4.383377,0.0,16.226282,6.8851147,3.3317568,7.260034,15.938662,0.0,15.915043,6.466043,3.228149,8.818684,25.283426,0,19.55803871154785,44.42662,13,0,13:00
2022-01-04 14:00:00,-25.727968,0.0,16.230864,5.765333,3.2452562,-35.53329,-13.3968,0.0,15.931867,5.7167563,3.1830084,-33.59048,25.283426,0,19.476119995117188,44.3983,14,0,14:00
2022-01-04 15:00:00,-45.258472,0.0,16.522713,5.5329685,3.2461727,-67.68914,-33.27423,0.0,16.219563,5.50433,3.1863732,-65.02695,25.283426,0,19.768884658813477,44.68936,15,0,15:00
2022-01-04 16:00:00,-43.896816,0.0,16.98624,5.8669295,3.3045425,-82.41027,-31.0176,0.0,16.678787,5.831662,3.2439125,-76.449554,29.49733,0,20.290782928466797,49.42003,16,0,16:00
2022-01-04 17:00:00,-41.068016,0.0,17.33617,6.503963,3.3972478,-79.21255,-28.274197,0.0,17.018883,6.4618015,3.3357573,-72.93056,29.49737,0,20.733417510986328,49.852013,17,0,17:00
2022-01-04 18:00:00,-45.88405,0.0,17.569508,6.8993626,3.4672341,-68.90499,-31.049385,0.0,17.245419,6.8400364,3.4037766,-66.11388,29.500154,0,21.036741256713867,50.14935,18,0,18:00
2022-01-04 19:00:00,-48.15377,0.0,17.85016,7.0447683,3.5139015,-61.7845,-36.19065,0.0,17.505716,6.9728045,3.4490838,-58.679573,25.299877,0,21.36406135559082,46.254677,19,0,19:00
2022-01-04 20:00:00,-41.98927,0.0,18.120203,7.225656,3.570032,-53.800823,-31.073048,0.0,17.775064,7.118033,3.5011432,-52.755814,21.08918,0,21.690235137939453,42.365387,20,0,20:00
2022-01-04 21:00:00,-39.515896,0.0,18.289865,7.361923,3.6240404,-44.917892,-29.942724,0.0,17.948563,7.254691,3.5550127,-45.85135,16.87069,0,21.91390609741211,38.374264,21,0,21:00
2022-01-04 22:00:00,-41.275322,0.0,18.398327,7.2934194,3.657973,-38.972652,-32.31639,0.0,18.065023,7.195573,3.5897124,-38.93734,16.873098,0,22.056299209594727,38.527832,22,0,22:00
2022-01-04 23:00:00,-55.742477,0.0,18.492676,7.118919,3.6796653,-47.059322,-46.217976,0.0,18.162653,7.037519,3.613005,-48.188465,16.859983,0,22.172340393066406,38.635643,23,0,23:00
2022-01-05 00:00:00,-52.89082,0.0,18.684824,6.9230566,3.6985352,-42.485695,-46.103645,0.0,18.337362,6.8495092,3.6325307,-43.50585,12.64316,0,22.383359909057617,34.613052,0,0,00:00
2022-01-05 01:00:00,-52.85777,0.0,18.800817,6.9133587,3.7369647,-35.338554,-49.289352,0.0,18.424555,6.810661,3.6674726,-36.919407,8.428487,0,22.537782669067383,30.520515,1,0,01:00
2022-01-05 02:00:00,-57.308147,0.0,18.893091,6.774263,3.7601635,-35.764442,-54.270916,0.0,18.510668,6.623592,3.684911,-36.966507,8.428828,0,22.653255462646484,30.624409,2,0,02:00
2022-01-05 03:00:00,-54.41147,0.0,19.034527,6.6126275,3.778618,-33.29436,-53.169083,0.0,18.64572,6.454847,3.7021337,-35.44758,4.2146883,0,22.81314468383789,26.562542,3,0,03:00
2022-01-05 04:00:00,-47.793587,0.0,19.185589,6.5514836,3.8069053,-22.52741,-48.265038,0.0,18.786312,6.3867855,3.7291439,-22.10945,4.2145305,0,22.992494583129883,26.729986,4,0,04:00
2022-01-05 05:00:00,-44.039783,0.0,19.342117,6.5236692,3.837118,-24.984179,-45.89854,0.0,18.923834,6.3456144,3.7572625,-23.81942,4.2142334,0,23.179235458374023,26.89533,5,0,05:00
2022-01-05 06:00:00,-33.22059,0.0,19.655048,6.524283,3.8684232,-40.645123,-40.480247,0.0,19.1435,6.318868,3.7847667,-36.352097,4.214863,0,23.52347183227539,27.14313,6,0,06:00
2022-01-05 07:00:00,-22.661287,0.0,20.009663,6.8124013,3.9310098,-49.425137,-25.496,0.0,19.526464,6.451208,3.8286998,-44.369236,8.428417,0,23.940671920776367,31.78358,7,0,07:00
2022-01-05 08:00:00,-20.507301,0.0,20.265356,7.1650786,4.001932,-52.975197,-16.938322,0.0,19.838694,6.8659844,3.9052927,-48.43522,12.641879,0,24.267288208007812,36.385864,8,0,08:00
2022-01-05 09:00:00,-18.807858,0.0,20.517973,7.3383446,4.0530715,-45.464886,-12.0549345,0.0,20.065771,7.149216,3.9677386,-42.996464,16.855797,0,24.571044921875,40.889305,9,0,09:00
2022-01-05 10:00:00,9.264277,0.0,20.71515,7.5005417,4.103595,28.833248,17.77324,0.0,20.19123,7.277048,4.0131545,31.75798,21.069576,0,24.818744659423828,45.273964,10,0,10:00
2022-01-05 11:00:00,27.845028,0.0,20.439476,7.5593543,4.14303,34.05181,31.76475,0.0,19.822012,7.2245874,4.038246,43.282295,21.069523,0,24.58250617980957,44.92978,11,0,11:00
2022-01-05 12:00:00,21.20992,0.0,19.864307,6.8181157,4.0878954,36.388306,15.855836,0.0,19.112837,6.340705,3.9644024,40.940468,25.283426,0,23.95220184326172,48.360664,12,0,12:00
2022-01-05 13:00:00,3.6684935,0.0,19.3525,5.6347666,3.9728618,25.36851,14.151947,0.0,18.854826,4.951605,3.8225672,25.259893,25.283426,0,23.325363159179688,47.96082,13,0,13:00
2022-01-05 14:00:00,-23.73705,0.0,19.234392,4.689305,3.8705,-23.302391,-8.656594,0.0,18.818316,4.480298,3.770965,-21.45665,25.283426,0,23.10489273071289,47.872707,14,0,14:00
2022-01-05 15:00:00,-34.07502,0.0,19.493979,4.540162,3.8468785,-58.11684,-21.524696,0.0,19.05911,4.4881353,3.763663,-54.989464,25.283428,0,23.340856552124023,48.1062,15,0,15:00
2022-01-05 16:00:00,-27.54801,0.0,20.01064,5.0953846,3.8987958,-81.88643,-13.75431,0.0,19.583775,5.021438,3.8118222,-75.310326,29.49733,0,23.909435272216797,52.89293,16,0,16:00
2022-01-05 17:00:00,-21.600845,0.0,20.509647,6.075392,4.0021276,-86.792015,-7.2443776,0.0,20.085081,6.024542,3.9167547,-80.105415,29.49733,0,24.511775970458984,53.499165,17,0,17:00
2022-01-05 18:00:00,-18.427607,0.0,21.035618,6.9560685,4.101929,-81.96974,-2.9147525,0.0,20.618202,6.913934,4.0170164,-76.577774,29.49733,0,25.13754653930664,54.13255,18,0,18:00
2022-01-05 19:00:00,-9.5890045,0.0,21.439789,7.791766,4.2071233,-70.70151,-8.971299,0.0,20.853687,7.7630925,4.1236405,-68.90124,25.283426,0,25.64691162109375,50.260754,19,0,19:00
2022-01-05 20:00:00,-10.818718,0.0,21.72313,8.317278,4.2879577,-65.97199,-5.0912504,0.0,21.113834,7.9946566,4.1707373,-57.913128,21.069523,0,26.01108741760254,46.354095,20,0,20:00
2022-01-05 21:00:00,-9.164527,0.0,22.05278,8.566642,4.344626,-65.342705,-6.962108,0.0,21.336527,8.210565,4.222767,-56.25823,16.855618,0,26.39740562438965,42.41491,21,0,21:00
2022-01-05 22:00:00,-8.796772,0.0,22.381275,8.839329,4.410556,-64.77367,-6.3523097,0.0,21.632849,8.307266,4.2673054,-57.30381,16.855618,0,26.791831970214844,42.75577,22,0,22:00
2022-01-05 23:00:00,-9.463799,0.0,22.725164,9.06232,4.476255,-66.94859,-2.285998,0.0,22.164291,8.496245,4.3265696,-69.44389,16.855618,0,27.201419830322266,43.346478,23,0,23:00
2022-01-06 00:00:00,-6.989618,0.0,23.083769,9.276215,4.545033,-70.11712,-0.05189918,0.0,22.579641,9.063625,4.432858,-71.044044,12.641713,0,27.628801345825195,39.654213,0,0,00:00
2022-01-06 01:00:00,-0.6942587,0.0,23.514399,9.488968,4.6167536,-77.67048,4.8643465,0.0,23.0654,9.393119,4.5159283,-75.095825,8.427809,0,28.131153106689453,36.009136,1,0,01:00
2022-01-06 02:00:00,0.9354039,0.0,23.844673,9.812924,4.70288,-80.68049,5.95898,0.0,23.414383,9.825986,4.61308,-77.73506,8.427809,0,28.54755401611328,36.45527,2,0,02:00
2022-01-06 03:00:00,-0.2696984,0.0,24.049776,9.943729,4.7689347,-72.8767,2.585693,0.0,23.617191,9.9945755,4.6828766,-72.85003,4.3894835,0,28.818710327148438,32.689552,3,0,03:00
2022-01-06 04:00:00,5.928901,0.0,24.233044,9.84312,4.809955,-50.46374,4.299066,0.0,23.74439,9.8888445,4.7234383,-51.219357,4.3894835,0,29.042999267578125,32.85731,4,0,04:00
2022-01-06 05:00:00,-1.5991565,0.0,24.252823,9.716764,4.8466086,-48.689972,-0.775044,0.0,23.809902,9.658068,4.7488785,-46.273434,4.2139044,0,29.09943199157715,32.772686,5,0,05:00
2022-01-06 06:00:00,5.630737,0.0,24.369457,9.326282,4.8505645,-29.482304,6.182964,0.0,23.928635,9.337751,4.7619805,-26.461086,4.3894835,0,29.220022201538086,33.080097,6,0,06:00
2022-01-06 07:00:00,-7.5508213,0.0,24.230867,9.133289,4.8738914,-26.432356,-6.624949,0.0,23.79902,9.133373,4.785727,-19.852772,8.427809,0,29.104759216308594,37.012558,7,0,07:00
2022-01-06 08:00:00,-10.611804,0.0,24.255634,8.527316,4.846174,-27.865635,-8.251978,0.0,23.82911,8.527977,4.7598042,-19.531485,12.641713,0,29.101808547973633,41.230625,8,0,08:00
2022-01-06 09:00:00,-8.732997,0.0,24.262844,8.268023,4.851127,-13.825581,1.1103832,0.0,23.82297,8.262465,4.765822,-14.6203375,16.857643,0,29.113971710205078,45.446434,9,0,09:00
2022-01-06 10:00:00,-3.814007,0.0,24.139477,8.026368,4.852569,23.444122,5.8626275,0.0,23.593702,7.9822316,4.764594,22.210875,21.142376,0,28.992046356201172,49.50067,10,0,10:00
