time,HIA_U_cntl,SWBGT_U_cntl,DISCOIS_U_cntl,TSA_U_cntl,RH2M_cntl,TG_U_cntl,HIA_U_traffic,SWBGT_U_traffic,DISCOIS_U_traffic,TSA_U_traffic,RH2M_traffic,TG_U_traffic
2022-01-01 00:00:00,13.521703,16.9082,12.79492,286.6717,87.04579,285.81744,13.521703,16.9082,12.79492,286.6717,87.04579,285.8711
2022-01-01 01:00:00,13.719227,17.066988,12.971046,286.86923,86.69206,285.811,13.762678,17.100878,13.008828,286.9127,86.59694,285.8884
2022-01-01 02:00:00,13.786898,17.089806,13.0035925,286.9369,86.06038,285.51996,13.833845,17.125364,13.043524,286.98386,85.941956,285.58487
2022-01-01 03:00:00,13.437405,16.687878,12.583859,286.5874,84.677,285.15082,13.467084,16.709967,12.608978,286.6171,84.6,285.21088
2022-01-01 04:00:00,13.1460705,16.36163,12.238682,286.29608,83.592514,284.8784,13.173216,16.381832,12.261818,286.3232,83.52518,284.9358
2022-01-01 05:00:00,13.090962,16.319052,12.190292,286.24097,83.70278,284.42792,13.118973,16.339695,12.213994,286.26898,83.62994,284.48578
2022-01-01 06:00:00,13.008612,16.293692,12.15252,286.1586,84.51699,284.57867,13.036732,16.314808,12.176638,286.18674,84.44935,284.66138
2022-01-01 07:00:00,13.275371,16.526144,12.409841,286.42538,84.41125,284.6671,13.322955,16.56211,12.450725,286.47296,84.29896,284.7876
2022-01-01 08:00:00,13.462803,16.664547,12.567904,286.6128,83.915016,284.9013,13.542603,16.723742,12.63539,286.6926,83.70847,285.071
2022-01-01 09:00:00,13.781796,16.94649,12.877105,286.9318,83.82194,285.91165,13.923948,17.04853,12.993878,287.07394,83.39412,286.143
2022-01-01 10:00:00,14.445611,17.35427,13.36367,287.5956,80.77552,286.49518,14.603263,17.462317,13.488991,287.75327,80.24205,286.74872
2022-01-01 11:00:00,14.752982,17.453045,13.514492,287.90298,78.04267,286.9463,14.883737,17.542536,13.618831,288.03372,77.6181,287.23355
2022-01-01 12:00:00,14.900394,17.422535,13.523138,288.05038,75.59106,287.39554,15.026018,17.509014,13.624336,288.17603,75.20891,287.69635
2022-01-01 13:00:00,15.002945,17.359598,13.495585,288.15295,73.28705,286.7059,15.115136,17.43641,13.586088,288.26514,72.95517,287.01587
2022-01-01 14:00:00,14.191526,16.68165,12.7360525,287.34152,73.80647,285.57953,14.309797,16.760284,12.830169,287.4598,73.423706,285.9129
2022-01-01 15:00:00,13.188722,15.957265,11.886484,286.3387,76.16883,284.50958,13.326968,16.04536,11.99353,286.47696,75.64586,284.89728
2022-01-01 16:00:00,12.292177,15.285387,11.100357,285.44217,77.86965,283.54556,12.469564,15.396556,11.236483,285.61957,77.15306,283.9701
2022-01-01 17:00:00,11.499987,14.719692,10.427464,284.65,79.86427,283.43793,11.708492,14.851208,10.588446,284.8585,79.01611,283.89493
2022-01-01 18:00:00,11.535877,14.979217,10.68169,284.68588,84.14887,283.34512,11.946944,15.226017,10.982938,285.09695,82.14379,283.84982
2022-01-01 19:00:00,11.463307,14.8890915,10.58377,284.6133,83.63351,283.4749,11.773464,15.0797,10.815681,284.92346,82.2069,283.94232
2022-01-01 20:00:00,11.568673,15.008554,10.714936,284.71866,84.16696,283.68198,11.851859,15.185158,10.928498,285.00186,82.90004,284.10104
2022-01-01 21:00:00,11.64202,15.133802,10.846343,284.79202,85.313614,283.82877,11.920971,15.30498,11.053094,285.07098,83.99327,284.23132
2022-01-01 22:00:00,11.680871,15.171552,10.888425,284.83087,85.38602,283.78586,11.929847,15.328097,11.076382,285.07983,84.27369,284.15942
2022-01-01 23:00:00,11.432811,14.957326,10.645013,284.58282,85.41346,283.65942,11.635644,15.0876875,10.801169,284.78564,84.55981,283.97394
2022-01-02 00:00:00,11.329086,14.944803,10.617956,284.4791,86.880424,283.57092,11.586548,15.096552,10.802199,284.73654,85.51914,283.8579
2022-01-02 01:00:00,11.182975,14.788151,10.444433,284.33298,86.313225,283.4239,11.372417,14.901097,10.581647,284.52243,85.34019,283.66965
2022-01-02 02:00:00,10.931538,14.607476,10.232241,284.08154,87.02513,283.29816,11.115596,14.713761,10.362069,284.2656,86.004166,283.49374
2022-01-02 03:00:00,10.804708,14.406151,10.015369,283.9547,85.22138,283.14896,10.909362,14.471321,10.094426,284.05936,84.74368,283.30585
2022-01-02 04:00:00,10.766852,14.314837,9.919481,283.91684,84.06138,282.98663,10.848863,14.368262,9.984031,283.99887,83.739296,283.12042
2022-01-02 05:00:00,10.546004,14.126537,9.701195,283.696,84.047646,282.7786,10.621001,14.173891,9.758864,283.771,83.72435,282.89853
2022-01-02 06:00:00,10.595358,14.213888,9.795325,283.74536,84.953606,282.71878,10.671404,14.264148,9.855829,283.8214,84.66552,282.85913
2022-01-02 07:00:00,10.468583,14.0524845,9.616402,283.6186,83.87741,282.05374,10.544899,14.105413,9.679907,283.6949,83.64432,282.22284
2022-01-02 08:00:00,9.834578,13.442285,8.912475,282.9846,82.25953,281.27405,9.916376,13.50111,8.983528,283.06638,82.06883,281.4805
2022-01-02 09:00:00,9.593806,13.255223,8.688672,282.7438,82.52405,282.43497,9.739366,13.356938,8.812341,282.88937,82.125565,282.69305
2022-01-02 10:00:00,10.353443,13.854309,9.401487,283.50345,81.835556,283.07434,10.592971,13.993359,9.575375,283.74298,80.60206,283.36078
2022-01-02 11:00:00,10.906618,14.229277,9.856279,284.0566,80.06863,283.68304,11.138255,14.356748,10.018037,284.28827,78.77124,284.00394
2022-01-02 12:00:00,11.493726,14.543562,10.258975,284.64374,76.659996,283.8079,11.654259,14.648468,10.387576,284.80426,76.10772,284.12775
2022-01-02 13:00:00,11.310279,14.265089,9.960971,284.46027,74.28479,283.28577,11.430725,14.355118,10.068974,284.58072,74.10362,283.5968
2022-01-02 14:00:00,10.958949,14.018876,9.661022,284.10895,75.12434,282.6123,11.088385,14.112145,9.774052,284.23837,74.863976,282.93066
2022-01-02 15:00:00,10.388739,13.654743,9.208001,283.53873,77.209755,282.11124,10.5254,13.753622,9.327974,283.6754,76.93652,282.46475
2022-01-02 16:00:00,10.0323305,13.4325905,8.930468,283.18234,78.6575,281.581,10.19392,13.549848,9.072792,283.34393,78.33564,281.95657
2022-01-02 17:00:00,9.6311655,13.176998,8.612805,282.78116,80.20568,281.45746,9.800142,13.300931,8.763176,282.95013,79.89134,281.8461
2022-01-02 18:00:00,9.593018,13.200475,8.631907,282.743,81.37211,281.69223,9.748961,13.319891,8.775532,282.89896,81.17731,282.0421
2022-01-02 19:00:00,9.938569,13.544857,9.031187,283.08856,82.59523,281.59073,10.091844,13.65985,9.168835,283.24185,82.329895,281.9138
2022-01-02 20:00:00,9.8180485,13.460432,8.928973,282.96805,82.92805,281.4561,9.94668,13.558642,9.046348,283.09668,82.74136,281.73535
2022-01-02 21:00:00,9.659661,13.371814,8.81772,282.80966,83.83975,281.16586,9.775215,13.458899,8.922,282.9252,83.64536,281.43295
2022-01-02 22:00:00,9.361864,13.1362095,8.536658,282.51187,84.09223,281.11002,9.4711,13.218765,8.63584,282.6211,83.918884,281.36667
2022-01-02 23:00:00,9.35409,13.155443,8.55603,282.5041,84.64787,280.9424,9.460379,13.235755,8.6524,282.61038,84.47507,281.16852
2022-01-03 00:00:00,9.2147455,13.0476675,8.42689,282.36475,84.818,280.90112,9.311369,13.119524,8.513425,282.46136,84.637955,281.09195
2022-01-03 01:00:00,9.140444,12.986673,8.354188,282.29044,84.82992,280.889,9.220261,13.045314,8.42499,282.37027,84.666794,281.0622
2022-01-03 02:00:00,9.111244,12.964017,8.326991,282.26123,84.86301,280.9265,9.181883,13.016115,8.389887,282.33188,84.72331,281.06113
2022-01-03 03:00:00,9.112248,12.938376,8.299813,282.26224,84.28076,280.87036,9.165715,12.976711,8.34633,282.3157,84.15307,280.9887
2022-01-03 04:00:00,9.045704,12.840971,8.188985,282.1957,83.34168,280.70868,9.0937805,12.875212,8.230711,282.24377,83.2254,280.81595
2022-01-03 05:00:00,8.921076,12.735872,8.063295,282.07108,83.27895,280.48193,8.967112,12.76835,8.102993,282.11713,83.16193,280.58398
2022-01-03 06:00:00,8.811574,12.695542,8.008533,281.96158,84.38614,280.36786,8.862989,12.731775,8.0527525,282.013,84.25165,280.4959
2022-01-03 07:00:00,8.571404,12.459116,7.7287736,281.7214,83.48229,280.26187,8.633154,12.50309,7.782673,281.78314,83.33738,280.4236
2022-01-03 08:00:00,8.544316,12.401435,7.663502,281.6943,82.668365,280.12888,8.63104,12.462471,7.738604,281.78104,82.45358,280.33694
2022-01-03 09:00:00,8.588277,12.45248,7.723311,281.73828,83.01768,281.13318,8.749437,12.5614195,7.857822,281.89944,82.5125,281.40717
2022-01-03 10:00:00,9.319858,12.636458,8.012934,282.46985,74.0076,282.02704,9.490193,12.736814,8.142376,282.6402,73.24477,282.3098
2022-01-03 11:00:00,9.99896,12.987219,8.480972,283.14896,69.99645,282.75052,10.2149515,13.088449,8.620755,283.36496,68.557884,283.07828
2022-01-03 12:00:00,10.610284,13.32876,8.930935,283.76028,67.09306,282.9705,10.7550535,13.416499,9.044295,283.90506,66.56035,283.30856
2022-01-03 13:00:00,10.528046,13.588458,9.166562,283.67804,73.589294,282.3906,10.649248,13.674428,9.2720175,283.79926,73.339134,282.72345
2022-01-03 14:00:00,10.002815,13.020808,8.514825,283.1528,70.62895,281.51788,10.126211,13.104306,8.619615,283.2762,70.32579,281.86325
2022-01-03 15:00:00,9.395538,12.582321,7.970253,282.54553,71.53712,280.7214,9.550648,12.67888,8.094116,282.70065,70.978355,281.1173
2022-01-03 16:00:00,8.712721,12.3248625,7.601372,281.86273,77.842636,280.3012,8.926818,12.462422,7.7748594,282.0768,77.08368,280.73807
2022-01-03 17:00:00,8.246911,12.017302,7.214976,281.3969,79.32762,279.84686,8.509043,12.176816,7.4179754,281.65906,78.178154,280.32236
2022-01-03 18:00:00,7.7268076,11.643368,6.749228,280.8768,80.27733,279.7337,8.093082,11.840248,7.0051837,281.24307,78.04444,280.22202
2022-01-03 19:00:00,7.1819935,11.565448,6.6216116,280.332,89.11762,279.54443,7.9592147,11.861533,7.013772,281.10922,81.07029,280.06525
2022-01-03 20:00:00,6.912492,11.476291,6.5082874,280.0625,92.40672,279.59818,7.634528,11.876409,7.004469,280.78452,87.72344,280.1867
2022-01-03 21:00:00,6.897737,11.503204,6.5405774,280.04773,93.402664,279.7347,7.6448417,11.914516,7.048734,280.79483,88.44558,280.33603
2022-01-03 22:00:00,6.9463744,11.558262,6.607461,280.09637,93.79168,279.91925,7.5960875,12.01259,7.1599126,280.7461,91.80552,280.57834
2022-01-03 23:00:00,7.0328903,11.704936,6.7851276,280.1829,95.70992,279.9011,7.708565,12.282597,7.478714,280.85855,96.09274,280.6247
2022-01-04 00:00:00,7.0892916,11.383633,6.4045844,280.2393,86.42334,279.68323,7.3961434,11.475205,6.5306077,280.54614,82.58906,280.05603
2022-01-04 01:00:00,6.0847335,10.428215,5.222734,279.23474,82.17676,279.02762,6.181774,10.491883,5.304105,279.3318,81.85979,279.32657
2022-01-04 02:00:00,4.8532915,9.581164,4.138987,278.0033,85.132385,278.20923,4.9220567,9.630288,4.2020545,278.07205,85.02187,278.41946
2022-01-04 03:00:00,4.28384,9.179021,3.621043,277.43384,86.16337,277.39334,4.332782,9.2134285,3.6654682,277.4828,86.07155,277.57413
2022-01-04 04:00:00,3.8409255,8.690635,2.9846604,276.99094,81.382744,276.32138,3.886371,8.72166,3.0254154,277.03638,81.2886,276.47726
2022-01-04 05:00:00,3.0943418,8.1319685,2.2473078,276.24435,81.27517,275.40475,3.1356318,8.159848,2.284287,276.28564,81.18639,275.5348
2022-01-04 06:00:00,2.2755377,7.549897,1.4710314,275.42554,81.98125,274.90927,2.3136284,7.575685,1.505537,275.46362,81.90661,275.05942
2022-01-04 07:00:00,1.6553539,7.083398,0.84145015,274.80536,81.45435,274.01993,1.6988741,7.112847,0.8812096,274.84888,81.376526,274.23883
2022-01-04 08:00:00,1.1951344,6.7336044,0.36492926,274.34512,80.7982,273.2935,1.2605128,6.7760496,0.42252815,274.41052,80.623505,273.5444
2022-01-04 09:00:00,1.0131658,6.8636866,0.5757361,274.16318,90.88804,274.90582,1.2796445,7.088977,0.884552,274.42966,91.97773,275.2478
2022-01-04 10:00:00,2.4056313,7.9105463,1.9751298,275.55563,91.270195,276.41763,2.7850862,8.232354,2.4032419,275.9351,92.4753,277.0414
2022-01-04 11:00:00,3.8484492,8.86609,3.2157638,276.99844,86.75176,278.07693,4.4818573,9.111732,3.5374718,277.63187,79.54574,278.45938
2022-01-04 12:00:00,5.2239466,9.537042,4.101092,278.37393,75.65938,278.3733,5.380484,9.629091,4.2232957,278.5305,74.93339,278.77213
2022-01-04 13:00:00,5.47976,9.10198,3.642694,278.62976,57.962597,277.45087,5.6102476,9.178706,3.7490413,278.76025,57.516384,277.8503
2022-01-04 14:00:00,5.018193,8.755382,3.1846886,278.16818,57.382362,276.22977,5.1573267,8.835872,3.2972176,278.3073,56.87484,276.62994
2022-01-04 15:00:00,4.167631,8.200133,2.4262414,277.31763,58.645195,275.4373,4.3157296,8.291926,2.5532622,277.46573,58.278187,275.84174
2022-01-04 16:00:00,3.622889,7.87775,1.9755317,276.7729,60.50284,275.10178,3.7930682,7.9809737,2.1192005,276.94305,59.99519,275.51608
2022-01-04 17:00:00,3.3896337,7.777713,1.8262471,276.53964,62.55943,274.7397,3.5759244,7.889886,1.9822742,276.72592,61.952927,275.2703
2022-01-04 18:00:00,3.107484,7.63047,1.6165164,276.25748,64.2449,274.30334,3.339599,7.7682166,1.8083532,276.4896,63.39954,274.78815
2022-01-04 19:00:00,2.8682775,7.4455957,1.3677417,276.01828,63.67512,274.32892,3.100193,7.5811257,1.557592,276.25018,62.77122,274.782
2022-01-04 20:00:00,2.8932521,7.759358,1.7560779,276.04324,73.69572,274.5271,3.1134875,7.8956957,1.9411414,276.2635,72.93594,274.93527
2022-01-04 21:00:00,3.0503051,8.015496,2.092929,276.20032,78.46848,274.68536,3.249798,8.141981,2.262031,276.3998,77.809006,275.04288
2022-01-04 22:00:00,3.2403724,7.8446712,1.8879384,276.39038,68.225746,274.3993,3.4300668,7.955636,2.0411208,276.58008,67.42793,274.79276
2022-01-04 23:00:00,3.1901963,7.820271,1.8534687,276.3402,68.60252,274.42523,3.4176457,7.953087,2.0367591,276.56766,67.63358,274.78122
2022-01-05 00:00:00,3.3110225,8.03213,2.1247766,276.46103,72.725815,274.5836,3.6005669,8.197219,2.3502884,276.75058,71.28332,274.92487
2022-01-05 01:00:00,3.4616208,8.050743,2.15931,276.61163,69.78649,274.59204,3.7609305,8.210561,2.3813162,276.91092,68.01403,274.93127
2022-01-05 02:00:00,3.4892638,8.152039,2.286189,276.63925,72.42677,274.72192,3.7981117,8.32153,2.5186155,276.94812,70.68802,275.02594
2022-01-05 03:00:00,3.478011,8.411729,2.61763,276.62802,81.11871,274.8817,3.8047771,8.603615,2.8716698,276.95477,79.48054,275.13095
2022-01-05 04:00:00,3.4324229,8.312331,2.4872391,276.58243,78.985825,274.8922,3.7952847,8.504748,2.7454276,276.94528,76.56709,275.14233
2022-01-05 05:00:00,3.0203722,8.126877,2.2413971,276.17038,82.93738,274.75955,3.5844643,8.406532,2.6125984,276.73447,78.400055,275.05466
2022-01-05 06:00:00,2.532392,7.8941565,1.9405856,275.6824,87.38741,274.59256,3.018586,8.161271,2.2881253,276.16858,84.134834,274.91873
2022-01-05 07:00:00,2.2744162,7.7013044,1.6843,275.4244,87.3617,274.39746,2.6212678,7.940879,2.000833,275.77127,86.71018,274.788
2022-01-05 08:00:00,2.0283484,7.538792,1.4699256,275.17834,88.08259,274.11288,2.4207911,7.824161,1.8490115,275.5708,87.84947,274.75528
2022-01-05 09:00:00,1.9148966,7.4366655,1.3313023,275.0649,87.42907,275.04257,2.4518845,7.8509827,1.884966,275.6019,87.97597,275.9549
2022-01-05 10:00:00,2.824768,8.0555525,2.1501353,275.97476,85.44141,277.16544,3.5475569,8.62564,2.9017053,276.69757,86.355804,277.98935
2022-01-05 11:00:00,4.3150973,9.143057,3.574044,277.4651,84.33212,278.35974,5.30527,9.441922,3.9966357,278.45526,71.200195,278.95944
2022-01-05 12:00:00,5.5197535,9.889716,4.5444283,278.66974,79.32141,278.7941,5.9099913,10.013272,4.7214174,279.06,74.52881,279.35608
2022-01-05 13:00:00,5.727193,9.188796,3.7823305,278.8772,55.49297,277.71362,5.9196916,9.255869,3.8915925,279.0697,53.60673,278.2901
2022-01-05 14:00:00,5.0460157,8.857987,3.3011339,278.196,59.79538,276.36304,5.2683616,8.917273,3.4053564,278.41837,56.96479,276.92548
2022-01-05 15:00:00,3.8221364,8.108232,2.268618,276.97214,63.381176,275.35648,4.0165877,8.177655,2.3764038,277.1666,61.24429,275.90198
2022-01-05 16:00:00,2.71013,7.3508167,1.235491,275.86014,64.219124,274.42242,2.8942566,7.425708,1.3477893,276.04425,62.387066,274.98016
2022-01-05 17:00:00,1.6414454,6.6114917,0.21835798,274.79144,64.375786,273.29166,1.8085058,6.687409,0.33008847,274.9585,62.922882,273.89532
2022-01-05 18:00:00,0.9552764,6.654587,0.26579216,274.1053,84.41958,272.94305,1.4958202,6.5471478,0.12386557,274.6458,65.7327,273.34656
2022-01-05 19:00:00,0.5969054,6.5045624,0.07841688,273.74692,88.75175,272.56384,1.1811242,6.8855505,0.58811164,274.33112,86.99125,273.3165
2022-01-05 20:00:00,0.19605595,6.270558,-0.22823182,273.34607,91.08956,272.26352,1.005764,6.871303,0.58863145,274.15576,91.393814,273.12344
2022-01-05 21:00:00,-0.1507521,6.0280876,-0.55188394,272.99924,91.6313,271.95483,0.7062011,6.645444,0.28212884,273.8562,91.174904,272.86188
2022-01-05 22:00:00,-0.49284303,5.674604,-1.054464,272.65717,87.33755,271.58704,-0.08006587,5.7757115,-0.9554786,273.06995,78.84169,272.16965
2022-01-05 23:00:00,-0.8393976,5.3649783,-1.4885892,272.3106,84.8295,271.34555,-0.57160693,5.447946,-1.3975788,272.5784,79.9642,271.7753
2022-01-06 00:00:00,-1.3385204,4.931185,-2.100172,271.8115,81.40366,271.06604,-1.2066323,4.996721,-2.0156007,271.94336,80.09094,271.33398
2022-01-06 01:00:00,-1.5971868,4.694506,-2.438152,271.55283,78.89723,270.8496,-1.5123098,4.7295227,-2.393848,271.6377,77.72287,271.06183
2022-01-06 02:00:00,-1.5588101,4.7075777,-2.4225059,271.5912,78.23385,270.8906,-1.4676108,4.739169,-2.3837342,271.6824,76.69616,271.04184
2022-01-06 03:00:00,-1.4929446,4.9920583,-1.967229,271.65704,89.449585,271.42654,-1.2700522,4.985476,-2.024224,271.87994,81.65711,271.49768
2022-01-06 04:00:00,-1.0909048,5.319267,-1.5093491,272.05908,91.03221,271.5499,-0.9589775,5.38304,-1.4340718,272.191,89.54427,271.68665
2022-01-06 05:00:00,-0.9293658,5.413781,-1.3894547,272.22064,89.95194,272.16574,-0.785668,5.497111,-1.2836483,272.36432,88.96968,272.30936
2022-01-06 06:00:00,-0.23064816,5.9080033,-0.72989506,272.91934,89.06336,272.39127,-0.09046132,5.9918118,-0.62294936,273.05954,88.221504,272.5419
2022-01-06 07:00:00,0.028523369,6.058734,-0.53817534,273.17853,87.35009,272.53433,0.17386352,6.1456027,-0.42216623,273.32385,86.616844,272.7328
2022-01-06 08:00:00,0.2664637,6.177871,-0.38363335,273.41647,85.210884,272.9621,0.45842123,6.3027825,-0.21415071,273.60843,84.68158,273.4164
2022-01-06 09:00:00,0.7551813,6.5212,0.08530402,273.90518,84.86129,273.75415,1.1983206,6.864008,0.5543822,274.34833,85.68903,274.35355
2022-01-06 10:00:00,1.4288303,7.165222,0.9804657,274.57883,90.683914,274.1672,2.2692645,7.743237,1.7451255,275.41925,88.97972,275.3733
2022-01-06 11:00:00,2.2278738,7.845645,1.9002459,275.37787,93.70663,275.4521,3.3871882,8.645899,2.9379735,276.5372,90.9707,276.50662
2022-01-06 12:00:00,3.4501536,8.532282,2.7786393,276.60016,85.711845,276.0883,3.816391,8.781727,3.1041467,276.9664,84.8506,276.72577
2022-01-06 13:00:00,4.1517844,9.01186,3.4037132,277.3018,84.109665,276.66302,4.3719897,9.162924,3.5999393,277.522,83.61879,277.1861
2022-01-06 14:00:00,4.989536,9.705945,4.2986536,278.13953,85.713974,277.26984,5.180716,9.84078,4.4711227,278.33072,85.34078,277.71475
2022-01-06 15:00:00,5.6743197,10.303278,5.0562515,278.8243,87.54473,277.8609,5.8681602,10.441407,5.2304153,279.01816,87.15128,278.31973
2022-01-06 16:00:00,6.058536,10.712212,5.5672913,279.20853,90.42373,278.34482,6.3807817,10.939087,5.8495555,279.5308,89.60397,278.85794
2022-01-06 17:00:00,6.287257,10.779635,5.653762,279.43726,87.34548,278.16678,6.7060905,11.050997,5.9946394,279.85608,85.73877,278.73413
2022-01-06 18:00:00,6.2639184,10.661443,5.5105658,279.4139,84.68228,278.13483,6.591234,10.882111,5.7893786,279.74124,83.70896,278.64774
2022-01-06 19:00:00,6.1735973,10.557125,5.381434,279.3236,83.78454,277.69727,6.4502277,10.743503,5.6178045,279.60022,82.97907,278.16678
2022-01-06 20:00:00,5.682074,9.869061,4.5321383,278.83206,75.298546,277.0443,5.884316,10.003014,4.707042,279.0343,74.779335,277.43796
2022-01-06 21:00:00,4.9605365,9.331964,3.8351188,278.11053,75.43147,276.718,5.1258993,9.441392,3.9791298,278.2759,75.01977,277.07928
2022-01-06 22:00:00,4.6133437,9.055809,3.4757617,277.76334,74.9076,276.34354,4.7733502,9.159903,3.6136575,277.92334,74.47042,276.68695
2022-01-06 23:00:00,4.1760244,8.648195,2.9472477,277.32602,72.30656,275.86322,4.3123746,8.738105,3.0674589,277.46237,72.00356,276.1602
2022-01-07 00:00:00,3.7800207,8.379722,2.5884602,276.93002,72.952614,275.72345,3.9111848,8.463604,2.7012453,277.0612,72.58149,275.9781
2022-01-07 01:00:00,3.4977984,8.198703,2.3449318,276.6478,73.73852,275.6074,3.602918,8.266082,2.4356143,276.75293,73.44369,275.8377
2022-01-07 02:00:00,3.358937,8.099314,2.2120047,276.50894,73.78945,275.265,3.451371,8.159418,2.2929232,276.60138,73.55928,275.44952
2022-01-07 03:00:00,2.9828455,7.870017,1.9019569,276.13284,75.24073,275.15353,3.055534,7.9170284,1.965322,276.20554,75.04795,275.3182
2022-01-07 04:00:00,2.8457613,7.768368,1.7655827,275.99576,75.164085,275.09415,2.9141085,7.811968,1.8244845,276.06412,74.964165,275.2443
2022-01-07 05:00:00,2.684707,7.631595,1.5825398,275.83472,74.46841,274.95993,2.745524,7.6700907,1.6347398,275.89554,74.28447,275.10004
2022-01-07 06:00:00,2.8557842,7.940801,1.9929096,276.0058,80.765594,275.22662,2.9261153,7.986336,2.0535407,276.0761,80.5545,275.39404
2022-01-07 07:00:00,2.9016092,7.99234,2.061761,276.0516,81.36729,275.23413,2.9701366,8.039115,2.123939,276.12015,81.23921,275.4299
2022-01-07 08:00:00,2.8235266,8.129579,2.253476,275.97354,87.98905,275.3906,2.9011793,8.185403,2.3268468,276.05118,87.904236,275.62634
2022-01-07 09:00:00,3.1061537,8.26439,2.4259982,276.25616,85.39582,276.40573,3.226126,8.3458395,2.5329323,276.37613,85.11716,276.69165
2022-01-07 10:00:00,3.8116493,8.722587,3.0262122,276.96164,83.08959,277.05414,3.93297,8.804984,3.1340268,277.08298,82.81079,277.34915
2022-01-07 11:00:00,4.327893,9.0039015,3.39638,277.4779,79.78106,277.46347,4.435891,9.081189,3.4974442,277.58588,79.666405,277.7921
2022-01-07 12:00:00,4.7407813,9.184981,3.6416438,277.89078,75.93327,277.6272,4.8676825,9.267552,3.7506142,278.01767,75.575645,277.96707
2022-01-07 13:00:00,4.319117,9.040508,3.4425004,277.46912,81.102036,277.35168,4.4196773,9.113912,3.5381968,277.56967,81.030014,277.69965
2022-01-07 14:00:00,4.217534,9.123936,3.5497034,277.36752,86.0264,276.91568,4.323402,9.203401,3.6524708,277.4734,85.984184,277.2707
2022-01-07 15:00:00,3.7858078,8.941155,3.3200755,276.93582,90.6468,276.5843,3.8913183,9.0220175,3.4245403,277.04132,90.639046,276.97473
2022-01-07 16:00:00,3.6784003,8.632193,2.9078288,276.8284,83.398445,276.2065,3.8061025,8.723971,3.028046,276.95612,83.26571,276.614
2022-01-07 17:00:00,3.735711,8.594597,2.8587413,276.8857,80.828705,275.7436,3.9154258,8.71045,3.01145,277.06543,80.251465,276.1828
2022-01-07 18:00:00,3.2176142,8.373463,2.570918,276.3676,86.24103,275.04678,3.4301174,8.509723,2.748758,276.5801,85.46859,275.50156
2022-01-07 19:00:00,2.5776806,7.963751,2.0362368,275.7277,88.62534,274.7437,2.8214872,8.11591,2.234411,275.9715,87.57641,275.13245
2022-01-07 20:00:00,2.2571135,7.7393875,1.7406458,275.4071,89.16444,274.49246,2.5470297,7.9061494,1.956584,275.69702,87.424484,274.89777
2022-01-07 21:00:00,1.9024553,7.5016522,1.4279385,275.05246,90.1217,274.3773,2.1657202,7.6501737,1.6194961,275.31573,88.41574,274.77908
2022-01-07 22:00:00,1.734651,7.405057,1.3035655,274.88464,91.1573,274.3718,2.0659633,7.574101,1.5179174,275.21597,88.3478,274.78644
2022-01-07 23:00:00,1.6492445,7.417158,1.3337463,274.79926,93.95386,274.39404,2.225254,7.7017922,1.6890284,275.37524,88.674545,274.82425
2022-01-08 00:00:00,1.711877,7.4726396,1.4092611,274.86188,94.26791,274.503,2.2239964,7.8394837,1.8915584,275.374,93.59199,274.89633
2022-01-08 01:00:00,1.8982998,7.610843,1.5922881,275.0483,94.19842,274.65335,2.337285,7.9517837,2.0441523,275.48727,94.53028,275.49017
2022-01-08 02:00:00,2.1553993,7.820577,1.8725488,275.3054,94.763695,275.33316,2.7752762,8.324209,2.538481,275.92526,95.86237,276.0317
2022-01-08 03:00:00,2.7004514,8.276351,2.4777346,275.85046,96.18698,275.9142,3.3311527,8.748448,3.0883472,276.48114,95.7361,276.48138
2022-01-08 04:00:00,3.2591527,8.742039,3.0876682,276.40915,97.35901,276.24777,3.8946922,9.20007,3.6705272,277.04468,96.16805,276.80435
2022-01-08 05:00:00,3.639157,9.038984,3.46957,276.78915,97.39516,276.8001,4.2517123,9.486571,4.036388,277.4017,96.36907,277.34195
2022-01-08 06:00:00,4.297696,9.571497,4.149742,277.4477,97.86151,277.3588,4.908975,10.022107,4.713919,278.05896,96.81706,277.9289
2022-01-08 07:00:00,4.912004,10.111035,4.833764,278.062,99.35568,277.96707,5.5599685,10.608598,5.4493303,278.70996,98.624954,278.59924
2022-01-08 08:00:00,5.471427,10.585561,5.4250345,278.62143,100.0,278.53476,6.155875,11.145722,6.1119123,279.30588,100.0,279.2435
2022-01-08 09:00:00,6.0355744,11.046742,5.991184,279.18558,100.0,279.306,6.714727,11.608525,6.672747,279.86472,100.0,280.0584
2022-01-08 10:00:00,6.6682234,11.516425,6.5593266,279.81824,98.61262,279.8593,7.328822,12.079351,7.236225,280.47882,98.91888,280.62497
2022-01-08 11:00:00,7.182114,11.993667,7.1347227,280.33212,99.855034,280.42307,7.9800534,12.660961,7.9257574,281.13007,99.66104,281.2893
2022-01-08 12:00:00,8.352649,12.724406,8.007031,281.50266,93.74535,280.99255,8.857754,13.079836,8.431054,282.00775,92.13641,281.62344
2022-01-08 13:00:00,8.291904,12.03788,7.2424555,281.4419,78.97084,280.512,8.525055,12.187796,7.4317036,281.67505,78.136856,281.0157
2022-01-08 14:00:00,7.826524,11.490501,6.5932975,280.97653,74.707565,279.338,8.011276,11.609739,6.7462473,281.1613,74.11647,279.78955
2022-01-08 15:00:00,6.81803,10.650138,5.5441723,279.96802,73.14122,278.34775,6.9746037,10.755657,5.68061,280.1246,72.784775,278.79578
